HCPCS_Cd,HCPCS_Desc,Brnd_Name,Gnrc_Name,Tot_Spndng_2018,Tot_Dsg_Unts_2018,Tot_Clms_2018,Tot_Benes_2018,Avg_Spndng_Per_Dsg_Unt_2018,Avg_Spndng_Per_Clm_2018,Avg_Spndng_Per_Bene_2018,Outlier_Flag_2018,Tot_Spndng_2019,Tot_Dsg_Unts_2019,Tot_Clms_2019,Tot_Benes_2019,Avg_Spndng_Per_Dsg_Unt_2019,Avg_Spndng_Per_Clm_2019,Avg_Spndng_Per_Bene_2019,Outlier_Flag_2019,Tot_Spndng_2020,Tot_Dsg_Unts_2020,Tot_Clms_2020,Tot_Benes_2020,Avg_Spndng_Per_Dsg_Unt_2020,Avg_Spndng_Per_Clm_2020,Avg_Spndng_Per_Bene_2020,Outlier_Flag_2020,Tot_Spndng_2021,Tot_Dsg_Unts_2021,Tot_Clms_2021,Tot_Benes_2021,Avg_Spndng_Per_Dsg_Unt_2021,Avg_Spndng_Per_Clm_2021,Avg_Spndng_Per_Bene_2021,Outlier_Flag_2021,Tot_Spndng_2022,Tot_Dsg_Unts_2022,Tot_Clms_2022,Tot_Benes_2022,Avg_Spndng_Per_Dsg_Unt_2022,Avg_Spndng_Per_Clm_2022,Avg_Spndng_Per_Bene_2022,Outlier_Flag_2022,Avg_DY22_ASP_Price,Chg_Avg_Spndng_Per_Dsg_Unt_21_22,CAGR_Avg_Spnd_Per_Dsg_Unt_18_22
J0257,"Injection, alpha 1 proteinase inhibitor (human), (glassia), 10 mg",Glassia,Alpha-1-Proteinase Inhibitor,9859730.22,2391875,3205,162,4.122176209,3076.358883,60862.53222,0,11803532.5,2756316,3822,168,4.282358227,3088.313056,70259.12202,0,11859264.08,2630525,3885,162,4.508325935,3052.577627,73205.33383,0,13123767.68,2876026,4287,178,4.563160305,3061.29407,73729.03191,0,15749846.31,3161452,5123,192,4.981839455,3074.340486,82030.44953,0,5.072,0.091752014,0.048493624
J0278,"Injection, amikacin sulfate, 100 mg",Amikacin Sulfate,Amikacin Sulfate,49687.52,39552,5737,2489,1.256258091,8.660888966,19.96284452,0,43062.3,36257,5521,2428,1.187696169,7.79972831,17.7357084,0,45510.76,35878.8,5027,1654,1.268458254,9.053264372,27.51557437,0,50174.89,41247.5,5469,1909,1.216434693,9.174417627,26.28333683,0,34303.56,36959.3,4704,1877,0.928144202,7.292423469,18.27573788,0,0.86375,-0.236996275,-0.072883851
J0280,"Injection, aminophyllin, up to 250 mg",Aminophylline,Aminophylline,399643.05,70077.3,60118,56913,5.70288881,6.647643801,7.021999368,0,522331.12,73599.5,62065,59854,7.09693843,8.415872392,8.726753768,0,494189.95,64203.5,53976,52385,7.697243141,9.155734956,9.433806433,0,523894.99,65933,58946,58111,7.94586914,8.887710617,9.015418596,0,438595.13,53002.5,48241,47920,8.274989482,9.091750378,9.152652963,0,9.0615,0.041420307,0.097534388
J0285,"Injection, amphotericin b, 50 mg",Amphotericin B,Amphotericin B,20323.88,784,272,106,25.92331633,74.72014706,191.734717,0,18333.24,664,241,95,27.61030121,76.07153527,192.9814737,0,12677.46,435,170,50,29.14358621,74.57329412,253.5492,0,10921.1,275,100,49,39.71309091,109.211,222.8795918,0,9980.42,233,104,46,42.8344206,95.96557692,216.9656522,0,43.24575,0.078596997,0.133771627
J0287,"Injection, amphotericin b lipid complex, 10 mg",Abelcet,Amphotericin B Lipid Complex,215557.69,13414,1058,232,16.06960564,203.7407278,929.1279741,0,73519.98,10999,903,211,6.684242204,81.41747508,348.4359242,0,67488.49,7955,283,93,8.483782527,238.4752297,725.6826882,0,42812.15,4562,368,96,9.384513371,116.3373641,445.9598958,0,15078.29,1638,338,92,9.20530525,44.61032544,163.8944565,0,9.9525,-0.019096155,-0.130022053
J0289,"Injection, amphotericin b liposome, 10 mg",AmbIsome,Amphotericin B Liposome,5217873.28,128941,1875,288,40.4671383,2782.865749,18117.61556,0,2739387.84,127903,1947,305,21.4176981,1406.97886,8981.599475,0,2559494.55,102841,1686,271,24.88788081,1518.086922,9444.629336,0,2315051.67,88565,1349,253,26.13957737,1716.124292,9150.401858,0,2333220.93,87937,1205,208,26.53286933,1936.28293,11217.40832,0,27.278,0.015045842,-0.100149357
J0290,"Injection, ampicillin sodium, 500 mg",Ampicillin Sodium (J0290),Ampicillin Sodium,18390.64,13238,3352,2047,1.389231002,5.48646778,8.9841915,0,15361.23,16049,3234,1807,0.957145617,4.749916512,8.500957388,0,14841.08,15502,2050,1043,0.957365501,7.23955122,14.22922339,0,16649.25,16886.4,1269,626,0.985956154,13.11997636,26.59624601,0,8497.46,11764.9,1293,559,0.722272183,6.571894818,15.20118068,0,0.71625,-0.267439856,-0.150855491
J0291,"Injection, plazomicin, 5 mg",Zemdri,Plazomicin Sulfate,,,,,,,,,,,,,,,,,264734.03,85163,459,75,3.108556885,576.7625926,3529.787067,0,236780.93,76793,496,87,3.083366062,477.3809073,2721.619885,0,125169.08,40474,184,33,3.092579928,680.2667391,3793.002424,0,3.149,0.002988249,-0.002573146
J0295,"Injection, ampicillin sodium/sulbactam sodium, per 1.5 gm",Ampicillin-Sulbactam*,Ampicillin Sod/Sulbactam Sod*,28004.02,8984,1846,903,3.117099288,15.17010834,31.01220377,0,11485.7,4171.5,1311,733,2.753374086,8.761022121,15.66944066,0,21962.09,7783,1487,603,2.821802647,14.76939476,36.42137645,0,17728.11,6830.5,1204,600,2.595433716,14.72434385,29.54685,0,14062.46,5689,1041,585,2.471868518,13.50860711,24.03839316,0,2.5025,-0.04760869,-0.056333186
J0348,"Injection, anidulafungin, 1 mg",Eraxis (Water Diluent),Anidulafungin,2962.35,5601,55,,0.528896626,53.86090909,,0,7439.84,13723,159,,0.542143846,46.79144654,,0,6230.75,12194,125,11,0.510968509,49.846,566.4318182,0,9646.83,11088,96,12,0.870024351,100.4878125,803.9025,0,17868.72,11811,112,14,1.512887986,159.5421429,1276.337143,0,0.568,0.738903037,0.300495921
J0360,"Injection, hydralazine hcl, up to 20 mg",Hydralazine HCL,Hydralazine HCL,3729.89,993,922,786,3.756183283,4.04543384,4.745407125,0,6343.44,1206,1101,900,5.259900498,5.761525886,7.048266667,1,6126.92,1206,1121,928,5.080364843,5.4655843,6.602284483,1,5948.05,867,793,672,6.860495963,7.500693569,8.851264881,1,7131.74,821,761,645,8.686650426,9.371537451,11.05696124,1,5.21375,0.26618403,0.233179772
J0401,"Injection, aripiprazole, extended release, 1 mg",Abilify Maintena,Aripiprazole,3805553.13,958443,3075,638,3.970557592,1237.578254,5964.816818,0,4761921.3,1078538,3416,694,4.415163212,1394.005064,6861.558069,0,4522202.73,1016988,3236,636,4.446662822,1397.466851,7110.381651,0,4344086.93,943903,3147,619,4.602259904,1380.389873,7017.911034,0,5518968.08,946446,3396,637,5.831255117,1625.137833,8664.000126,0,6.176,0.267041679,0.100848704
J0456,"Injection, azithromycin, 500 mg",Azithromycin*,Azithromycin*,6159.34,2052,1746,716,3.00162768,3.52768614,8.602430168,0,5308.01,1608,1363,649,3.301001244,3.894358034,8.178751926,0,5055.53,1263,1017,467,4.002794933,4.971022616,10.82554604,0,5557.67,1449,883,409,3.835521049,6.29407701,13.58843521,0,3352.02,877,821,441,3.822143672,4.082850183,7.600952381,1,2.7775,-0.00348776,0.062276433
J0461,"Injection, atropine sulfate, 0.01 mg",Atropine Sulfate*,Atropine Sulfate*,140086.47,2350427,51554,10618,0.059600434,2.717276448,13.193301,0,158936.54,2378936.9,53106,10732,0.066809902,2.992817008,14.80959188,0,168215.73,2334465,53271,9751,0.072057508,3.157735541,17.25112604,0,197767.67,2260296,51633,9625,0.087496359,3.8302572,20.54729039,0,182790.77,2262985,51357,9342,0.080774185,3.559218218,19.56655641,0,0.0815,-0.076828037,0.078961108
J0475,"Injection, baclofen, 10 mg",Baclofen (J0475)*,Baclofen*,23076288.94,142895.6,28880,9335,161.4905493,799.0404758,2472.018098,0,22110062.1,140526.2,28199,9087,157.3376502,784.0725593,2433.153087,0,21797673.91,134354.4,26629,8449,162.2401195,818.5690003,2579.911695,0,20790960.74,125583.8,24857,8046,165.5544803,836.4227678,2584.012023,0,20700931.38,116877.3,23377,7523,177.116783,885.5255756,2751.685681,0,181.38175,0.069839866,0.023359324
J0476,"Injection, baclofen, 50 mcg for intrathecal trial",Baclofen (J0476)*,Baclofen*,35786.28,1070,528,400,33.4451215,67.77704546,89.4657,1,6793.28,191,105,79,35.566911,64.69790476,85.99088608,1,38477.88,747,86,59,51.50987952,447.4172093,652.1674576,0,7109.33,188,69,44,37.81558511,103.0337681,161.5756818,1,4517.12,141,62,40,32.03631206,72.85677419,112.928,1,62.037,-0.15282781,-0.010701309
J0480,"Injection, basiliximab, 20 mg",Simulect,Basiliximab,1078042.74,330,310,175,3266.796182,3477.557226,6160.244229,0,1502305.09,447,412,226,3360.861499,3646.371578,6647.367655,0,1271345.29,375,352,244,3390.254107,3611.776392,5210.431516,0,1791467.83,510,490,228,3512.68202,3656.056796,7857.315044,0,2208027.72,553,546,229,3992.816854,4044.006813,9642.042445,0,4072.682,0.136686108,0.051451725
J0485,"Injection, belatacept, 1 mg",Nulojix,Belatacept,36533956.73,11578054,22516,2640,3.155448811,1622.577577,13838.61997,0,49352809.39,15921796,30439,3667,3.099701151,1621.367633,13458.63359,0,62796412.91,20073721.5,38345,4547,3.128289536,1637.668872,13810.51527,0,74281398.69,23514413.6,45217,5174,3.158973043,1642.775918,14356.6677,0,93760191.11,25458631,48855,5569,3.68284497,1919.152412,16836.09106,0,3.78475,0.16583615,0.039394883
J0490,"Injection, belimumab, 10 mg",Benlysta,Belimumab,84899148.6,2146394.6,25634,3278,39.5543059,3311.974276,25899.67926,0,91968250.9,2277569.9,27341,3331,40.37999049,3363.748616,27609.80213,0,92972318.57,2201102.6,26825,3229,42.2389754,3465.883265,28792.91377,0,102382337.1,2326672.2,28528,3406,44.00376517,3588.836831,30059.40608,0,112789685.9,2363944.8,29272,3607,47.71248716,3853.159535,31269.66618,0,48.848,0.084281924,0.047995872
J0491,"Injection, anifrolumab-fnia, 1 mg",Saphnelo,Anifrolumab-Fnia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15474475.83,983503,3408,775,15.73404029,4540.632579,19967.06559,0,16.18133333,,
J0500,"Injection, dicyclomine hcl, up to 20 mg",Bentyl*,Dicyclomine HCL*,57218.53,923,790,394,61.99190683,72.42851899,145.2246954,1,32357.62,532,466,310,60.82259399,69.43695279,104.3794194,0,17429.35,432,399,195,40.34571759,43.68258145,89.38128205,0,10043.71,314,285,155,31.98633758,35.24108772,64.79812903,0,11331.96,428,271,153,26.47654206,41.81535055,74.06509804,0,26.88775,-0.172254654,-0.191590205
J0515,"Injection, benztropine mesylate, per 1 mg",Benztropine Mesylate*,Benztropine Mesylate*,3391.54,189,115,19,17.94465609,29.49165217,178.5021053,0,4723.17,259,150,30,18.23617761,31.4878,157.439,0,3153.88,186,105,15,16.95634409,30.03695238,210.2586667,0,3959.94,223,127,15,17.75757848,31.18062992,263.996,0,3821.5,220,125,17,17.37045455,30.572,224.7941177,0,17.52275,-0.021800491,-0.00809744
J0517,"Injection, benralizumab, 1 mg",Fasenra*,Benralizumab*,,,,,,,,,129927452.6,789334,27067,6314,164.6038972,4800.216226,20577.677,0,180874312.3,1069614,36494,7663,169.1024167,4956.275341,23603.59028,0,197482083.7,1214610.9,41352,8456,162.5887629,4775.635609,23354.07801,0,216900354.3,1321482,45146,9158,164.1341723,4804.420198,23684.24921,0,167.83475,0.009505019,-0.000952129
J0558,"Injection, penicillin g benzathine and penicillin g procaine, 100,000 units",Bicillin C-R,Pen G Benz/Pen G Procaine,94212.87,10145.8,974,715,9.285898598,96.72779261,131.7662518,0,106501.01,10510.4,915,752,10.13291692,116.3945465,141.6236835,0,65854.01,6312,547,401,10.4331448,120.3912431,164.2244638,0,49969.34,4529,378,286,11.03319497,132.1940212,174.717972,0,53529.2,4531,383,276,11.8139925,139.7629243,193.9463768,0,12.398,0.070768035,0.06204566
J0561,"Injection, penicillin g benzathine, 100,000 units",Bicillin L-A,Penicillin G Benzathine,2326994.91,204094.2,14000,9719,11.40157295,166.2139221,239.427401,0,2514329.54,209552,13629,9177,11.99859481,184.4837875,273.9816432,0,2006238.72,157781.8,9539,6216,12.71527337,210.3196058,322.7539768,0,2105222.62,160941.4,9190,5751,13.08067794,229.077543,366.0620101,0,2434151.41,162312.2,9275,5974,14.99672489,262.4422005,407.4575511,0,15.8445,0.146479178,0.070922181
J0565,"Injection, bezlotoxumab, 10 mg",Zinplava,Bezlotoxumab,,,,,,,,,2703506.27,68987.2,745,737,39.18852004,3628.867477,3668.258168,0,2702789.34,70901.5,760,743,38.12034075,3556.301763,3637.670713,0,3692045.72,102052.4,1078,1064,36.17794114,3424.903265,3469.967782,0,6480135.65,166001,1765,1726,39.03672659,3671.464958,3754.423899,0,39.8575,0.079020126,-0.001292809
J0583,"Injection, bivalirudin, 1 mg",Angiomax*,Bivalirudin*,62716.48,62629,331,201,1.001396797,189.4757704,312.0222886,0,34020.79,47776,205,134,0.712089543,165.9550732,253.8864925,0,17429.95,28642,117,84,0.608545144,148.9739316,207.4994048,0,14093.93,32324,128,87,0.436020604,110.1088281,161.9991954,0,10756.88,28779,115,73,0.373775322,93.53808696,147.3545206,0,0.36925,-0.142757661,-0.218370204
J0584,"Injection, burosumab-twza 1 mg",Crysvita,Burosumab-Twza,,,,,,,,,6933908.56,23066,376,51,300.6116605,18441.24617,135958.9914,0,11867168.05,38408,568,71,308.9764645,20892.9015,167143.212,0,14295748.78,45850,671,71,311.7938665,21305.13976,201348.5744,1,20535355.8,54430,791,79,377.2800992,25961.25891,259941.2127,0,391.043,0.210030535,0.078663604
J0585,"Injection, onabotulinumtoxina, 1 unit",Botox*,Onabotulinumtoxina*,348391515.5,60268382.1,326397,139884,5.780668128,1067.385777,2490.574444,0,366463548.4,63742503,344178,146030,5.749123914,1064.750066,2509.508651,0,330554707.5,56940661.6,306461,135099,5.805248801,1078.619164,2446.759099,0,366441060.7,63269009.7,340694,143146,5.79179384,1075.572392,2559.911284,0,414805768.4,68256126.8,363985,150713,6.077194646,1139.623249,2752.289241,0,6.198,0.049276755,0.012584505
J0586,"Injection, abobotulinumtoxina, 5 units",Dysport,Abobotulinumtoxina,9046738.62,1138470.6,7340,3138,7.94639635,1232.525698,2882.963231,0,10179637.16,1273771.3,7952,3351,7.991730666,1280.135458,3037.790857,0,9168086.52,1146749.4,6961,2999,7.994847453,1317.064577,3057.047856,0,9797354.57,1244365.2,7412,3006,7.873375573,1321.823337,3259.266324,0,11079936.26,1374472.5,8030,3293,8.061228042,1379.817716,3364.693671,0,8.4645,0.023859203,0.003593283
J0587,"Injection, rimabotulinumtoxinb, 100 units",Myobloc,Rimabotulinumtoxinb,8041996.91,720704.5,9404,4262,11.15852185,855.167685,1886.90683,0,8692978.57,781955.5,9706,4282,11.1169735,895.6293602,2030.121105,0,7356807.92,659529.5,8566,4017,11.15463057,858.8381882,1831.418452,0,7593699.25,673832,9021,3945,11.26942509,841.7802073,1924.892079,0,7514865.07,628225.5,8862,3799,11.96205036,847.9874825,1978.116628,0,12.23475,0.061460568,0.017535898
J0588,"Injection, incobotulinumtoxin a, 1 unit",Xeomin,Incobotulinumtoxina,16462837.05,3407390.2,18941,8428,4.831509186,869.1640911,1953.350386,0,19331421.35,4030198,21669,9283,4.796643081,892.1233721,2082.454094,0,17973870.91,3766422.1,19958,8716,4.772133986,900.5847735,2062.169678,0,19592905.3,4108788.3,21065,8992,4.768536091,930.1165583,2178.926301,0,21780968.3,4390702.8,22784,9578,4.960702032,955.9764879,2274.062257,0,5.05775,0.040298728,0.006618906
J0592,"Injection, buprenorphine hydrochloride, 0.1 mg",Buprenex*,Buprenorphine HCL*,3904.51,1085,567,406,3.598626728,6.886261023,9.617019704,0,6353.34,1502.5,666,379,4.228512479,9.53954955,16.76343008,0,3314.75,720,370,222,4.603819444,8.958783784,14.93130631,0,2098.29,483,271,157,4.344285714,7.742767528,13.36490446,0,954.59,237,209,146,4.027805907,4.567416268,6.538287671,0,4.0735,-0.072849676,0.028567821
J0594,"Injection, busulfan, 1 mg",Busulfan*,Busulfan*,342740.54,16802,112,74,20.39879419,3060.183393,4631.628919,0,110530.9,17418,106,59,6.345785969,1042.74434,1873.405085,0,101338.01,27547,167,80,3.678731259,606.8144311,1266.725125,0,65247.48,33363,221,93,1.955683841,295.2374661,701.5858065,0,54334.45,32270,199,87,1.683744964,273.0374372,624.5339081,0,1.69675,-0.139050531,-0.463996095
J0595,"Injection, butorphanol tartrate, 1 mg",Butorphanol Tartrate,Butorphanol Tartrate,9369.04,3709.5,2113,893,2.525688098,4.433999054,10.49164614,0,9094.14,3656,2108,739,2.487456236,4.314108159,12.30600812,0,12157.75,4547,2570,721,2.673795909,4.730642023,16.86234397,0,11369.74,3853,2096,520,2.950879834,5.424494275,21.86488462,0,6647.47,2298,1284,347,2.892719756,5.177157321,19.15697406,0,2.94075,-0.019709402,0.034502777
J0596,"Injection, c1 esterase inhibitor (recombinant), ruconest, 10 units",Ruconest,"C1 Esterase Inhibitor, Recomb",1502097.09,55009,147,11,27.30638786,10218.34755,136554.2809,0,1758380.26,64631,181,11,27.20645294,9714.808066,159852.7509,0,933036.04,33415,145,,27.92267066,6434.73131,,0,19607.14,767,74,12,25.56341591,264.9613514,1633.928333,1,66515.03,2350,90,11,28.30426809,739.0558889,6046.820909,1,30.832,0.10721776,0.009013365
J0597,"Injection, c-1 esterase inhibitor (human), berinert, 10 units",Berinert,C1 Esterase Inhibitor,1027985.18,25208,240,60,40.78011663,4283.271583,17133.08633,0,1185766.38,26203,268,60,45.25307713,4424.501418,19762.773,0,1460967.66,31298,200,50,46.67926577,7304.8383,29219.3532,0,1404323.47,30039,137,65,46.75000732,10250.53628,21604.97646,0,1081418.38,19726,122,71,54.82198013,8864.085082,15231.24479,0,59.0685,0.172662493,0.076778967
J0598,"Injection, c-1 esterase inhibitor (human), cinryze, 10 units",Cinryze,C1 Esterase Inhibitor,1100549.31,22372,280,17,49.19315707,3930.53325,64738.19471,1,888936.92,20311,97,,43.76628034,9164.298144,,0,1171758.98,25100,56,,46.6836247,20924.2675,,0,1154542.09,25890,103,,44.59413248,11209.14651,,0,1293919.51,24700,157,,52.38540526,8241.525541,,1,59.82875,0.1747152,0.015842558
J0600,"Injection, edetate calcium disodium, up to 1000 mg",Calcium Disodium Versenate,Edetate Calcium Disodium,3649301.68,3685,3032,304,990.3125319,1203.595541,12004.28184,1,6362525.95,2536,1528,173,2508.882472,4163.956774,36777.60665,0,2850896.2,1139,750,140,2502.981738,3801.194933,20363.54429,0,1892070.35,1203,835,121,1572.793308,2265.952515,15636.94504,1,890153.63,778,684,102,1144.156337,1301.394196,8726.996373,1,5708.594,-0.272532296,0.036760098
J0610,"Injection, calcium gluconate, per 10 ml",Calcium Gluconate*,Calcium Gluconate*,172116.37,48281,21262,3526,3.564888258,8.095022576,48.81349121,0,152523.4,45784.5,26207,3758,3.331332656,5.819948869,40.58632251,0,182482.83,48933.5,29326,3815,3.729200446,6.222561209,47.83298296,0,145046.36,36984,26194,3500,3.921867835,5.537388715,41.44181714,0,124231.95,30240.5,22825,3498,4.108131479,5.442801753,35.51513722,0,4.18725,0.047493606,0.036095061
J0630,"Injection, calcitonin salmon, up to 400 units",Calcitonin-Salmon*,"Calcitonin,salmon,synthetic*",1658733.58,72806,94,13,22.78292421,17646.10192,127594.8908,0,1497401.17,76184,93,,19.65506104,16101.08785,,0,1998752.07,95499,128,27,20.92956021,15615.25055,74027.85444,0,2258904.52,95534,204,61,23.64503235,11073.06137,37031.22164,0,2106689.16,92664,189,65,22.73470992,11146.50349,32410.60246,0,2373.6855,-0.038499521,-0.000529482
J0636,"Injection, calcitriol, 0.1 mcg",Calcitriol,Calcitriol,1458.26,1887,348,47,0.772792793,4.190402299,31.02680851,0,2708.88,3677,274,60,0.736709274,9.886423358,45.148,0,5470.4,3310,164,35,1.652688822,33.35609756,156.2971429,0,40614.34,7407,292,47,5.483237478,139.0902055,864.1348936,1,33273.11,1451,212,40,22.93115782,156.9486321,831.82775,1,0.69825,3.182047178,1.333945605
J0637,"Injection, caspofungin acetate, 5 mg",Cancidas*,Caspofungin Acetate*,503944.06,35049,1890,256,14.37827213,266.6370688,1968.531484,0,273731.56,31529,1636,262,8.681897935,167.3175795,1044.776947,0,23479.6,3459,253,23,6.787973403,92.80474308,1020.852174,0,54746.94,7653,485,44,7.153657389,112.8802887,1244.248636,0,29171.64,4549,236,23,6.412758848,123.6086441,1268.332174,0,6.449,-0.103569196,-0.182788344
J0638,"Injection, canakinumab, 1 mg",Ilaris,Canakinumab/PF,564428.25,5779,51,13,97.66884409,11067.22059,43417.55769,0,1220379.16,12767,101,24,95.58856113,12082.96198,50849.13167,0,2385523.1,25219,175,31,94.59229549,13631.56057,76952.35807,0,4056681.49,40674,246,38,99.7364776,16490.57516,106754.7761,0,7130945.89,66513,370,71,107.2113104,19272.82673,100435.8576,0,117.54175,0.074945827,0.023578462
J0640,"Injection, leucovorin calcium, per 50 mg",Leucovorin Calcium,Leucovorin Calcium,4197713.7,1346797.7,106420,14255,3.116810862,39.444782,294.4730761,0,4790462.72,1533987.7,115075,15715,3.122882094,41.62904819,304.8337716,0,4542785.6,1477308.5,110310,15078,3.075041943,41.18199257,301.2856878,0,4782978.34,1445219.3,108591,14806,3.309517345,44.04580803,323.0432487,0,5544960.01,1349852.4,103738,14145,4.107826908,53.45158004,392.0084843,0,4.15725,0.24121631,0.071458666
J0641,"Injection, levoleucovorin calcium, 0.5 mg",Fusilev*,Levoleucovorin Calcium*,5113259.68,18346962,26214,3474,0.278697895,195.0583536,1471.865193,0,2310625.41,10842916,14752,2275,0.213100001,156.631332,1015.659521,0,1434917.51,7842113,11795,1668,0.182975878,121.6547274,860.2622962,0,423811.57,4235384,6499,986,0.100064497,65.21181259,429.8291785,0,553196.75,4196112,6155,850,0.131835554,89.87761982,650.8197059,0,0.144,0.317505787,-0.170675081
J0642,"Injection, levoleucovorin (khapzory), 0.5 mg",Khapzory,Levoleucovorin,,,,,,,,,677040.86,337279,494,109,2.007361443,1370.528057,6211.384037,0,2125121.68,1087175,1631,217,1.954719047,1302.956272,9793.187465,0,1827628.59,1036792,1563,184,1.762772658,1169.308119,9932.764076,0,1136988.94,772357,1089,151,1.472102849,1044.066979,7529.72808,0,1.49025,-0.164893532,-0.09821254
J0670,"Injection, mepivacaine hydrochloride, per 10 ml",Polocaine*,Mepivacaine HCL*,17833.15,7279,2943,1909,2.449945047,6.059514101,9.341618649,0,18044.24,8590.5,2909,1694,2.100487748,6.202901341,10.6518536,0,16912.48,6310.5,2615,1568,2.680053879,6.467487572,10.78602041,0,17491.8,5908,2549,1615,2.96069736,6.862220479,10.83083591,0,19671.48,6557,2446,1498,3.000073204,8.042305805,13.13182911,0,3.039,0.013299517,0.051947043
J0690,"Injection, cefazolin sodium, 500 mg",Cefazolin Sodium*,Cefazolin Sodium*,162222.1,186593.3,38907,25504,0.869388665,4.169483641,6.360653231,0,151676.91,184487,36762,24112,0.822155003,4.125915619,6.290515511,0,155298.7,175828.3,29163,18342,0.883240639,5.32519631,8.466835678,0,158292.28,183247,24716,16275,0.863819217,6.404445703,9.726100154,0,129126.11,141679,23039,15943,0.911399078,5.604675116,8.099235401,0,0.726,0.055080809,0.011867513
J0692,"Injection, cefepime hydrochloride, 500 mg",Cefepime*,Cefepime In Iso-Osm Dextrose*,498555.59,196702,25477,3240,2.53457306,19.56884994,153.8751821,0,407908.58,202287,26246,3455,2.016484401,15.54174274,118.0632648,0,344786.4,187965,22030,2776,1.834311707,15.65076714,124.2025937,0,362712.8,189132,21665,2650,1.917775945,16.74187861,136.8727547,0,352029.52,195248,22348,2727,1.802986561,15.75217111,129.0903997,0,1.76325,-0.059855472,-0.081621054
J0694,"Injection, cefoxitin sodium, 1 gm",Cefoxitin*,Cefoxitin Sodium*,31979.48,6976,3342,1886,4.58421445,9.568964692,16.95624602,0,23410.06,5416,2590,1574,4.322389217,9.038633205,14.87297332,0,63715.12,9202,1577,836,6.924051293,40.40273938,76.21425837,0,47649.77,8152,1851,716,5.84516315,25.74271745,66.5499581,0,18563.32,3325,1147,582,5.582953384,16.18423714,31.89573883,0,4.82025,-0.044859273,0.050508979
